order_id,order_date,ship_date,ship_mode,customer_name,segment,state,country,market,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,shipping_cost,order_priority,year,line_id,order_key,return_status
CA-2011-105417,2011-01-08,2011-01-13,Standard Class,Vivek Sundaresam,Consumer,Texas,United States,US,Central,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",10.429999999999998,7,0.8,-18.252500000000005,0.63,Medium,2011,92,US|CA-2011-105417,Not Returned
ID-2011-20814,2011-01-09,2011-01-13,Standard Class,Ed Braxton,Corporate,Jawa Timur,Indonesia,APAC,Southeast Asia,TEC-PH-10001730,Technology,Phones,"Motorola Signal Booster, Full Size",239.7372,2,0.17,-11.602800000000009,34.99,High,2011,93,APAC|ID-2011-20814,Not Returned
IN-2011-69366,2011-01-09,2011-01-14,Standard Class,Alejandro Grove,Consumer,Kiên Giang,Vietnam,APAC,Southeast Asia,TEC-AC-10000354,Technology,Accessories,"Belkin Numeric Keypad, USB",176.68080000000003,6,0.47000000000000003,-156.6792,17.09,Medium,2011,94,APAC|IN-2011-69366,Not Returned
ID-2011-46483,2011-01-09,2011-01-13,Standard Class,Sample Company A,Home Office,Calabarzon,Philippines,APAC,Southeast Asia,OFF-ST-10001342,Office Supplies,Storage,"Fellowes Trays, Blue",157.82250000000002,5,0.45,-2.977499999999992,10.08,High,2011,95,APAC|ID-2011-46483,Not Returned
IN-2011-69366,2011-01-09,2011-01-14,Standard Class,Alejandro Grove,Consumer,Kiên Giang,Vietnam,APAC,Southeast Asia,TEC-PH-10003823,Technology,Phones,"Apple Headset, Full Size",123.75299999999999,2,0.17,32.793,7.93,Medium,2011,96,APAC|IN-2011-69366,Not Returned
ID-2011-46483,2011-01-09,2011-01-13,Standard Class,Sample Company A,Home Office,Calabarzon,Philippines,APAC,Southeast Asia,OFF-FA-10000577,Office Supplies,Fasteners,"Stockwell Push Pins, 12 Pack",51.6285,7,0.45,4.588499999999996,5.55,High,2011,97,APAC|ID-2011-46483,Not Returned
IN-2011-69366,2011-01-09,2011-01-14,Standard Class,Alejandro Grove,Consumer,Kiên Giang,Vietnam,APAC,Southeast Asia,OFF-LA-10000668,Office Supplies,Labels,"Smead Removable Labels, Adjustable",45.1935,5,0.17,17.893499999999996,3.31,Medium,2011,98,APAC|IN-2011-69366,Not Returned
ID-2011-46483,2011-01-09,2011-01-13,Standard Class,Sample Company A,Home Office,Calabarzon,Philippines,APAC,Southeast Asia,OFF-PA-10003405,Office Supplies,Paper,"Green Bar Memo Slips, Premium",9.322500000000002,1,0.45,-1.7175000000000011,0.69,High,2011,99,APAC|ID-2011-46483,Not Returned
IN-2011-69366,2011-01-09,2011-01-14,Standard Class,Alejandro Grove,Consumer,Kiên Giang,Vietnam,APAC,Southeast Asia,OFF-BI-10003874,Office Supplies,Binders,"Avery Index Tab, Clear",9.6114,2,0.17,0.07139999999999991,0.25,Medium,2011,100,APAC|IN-2011-69366,Not Returned
IN-2011-61302,2011-01-10,2011-01-11,First Class,Dan Lawera,Consumer,Queensland,Australia,APAC,Oceania,TEC-PH-10004664,Technology,Phones,"Nokia Smart Phone, with Caller ID",2875.0950000000007,5,0.1,511.0949999999999,665.27,Medium,2011,101,APAC|IN-2011-61302,Not Returned
HU-2011-1380,2011-01-10,2011-01-10,Same Day,Elpida Rittenbach,Corporate,Budapest,Hungary,EMEA,EMEA,FUR-IKE-10002894,Furniture,Bookcases,"Ikea Library with Doors, Traditional",363.39,1,0.0,159.87,134.59,Critical,2011,102,EMEA|HU-2011-1380,Not Returned
HU-2011-1380,2011-01-10,2011-01-10,Same Day,Elpida Rittenbach,Corporate,Budapest,Hungary,EMEA,EMEA,TEC-CAN-10004354,Technology,Copiers,"Canon Ink, Laser",588.5999999999999,4,0.0,276.6,114.15,Critical,2011,103,EMEA|HU-2011-1380,Not Returned
EG-2011-4260,2011-01-10,2011-01-12,Second Class,Sanjit Jacobs,Home Office,Al Qahirah,Egypt,Africa,Africa,FUR-CHR-10004803,Furniture,Tables,"Chromcraft Wood Table, Fully Assembled",967.98,2,0.0,445.26,80.13,High,2011,104,Africa|EG-2011-4260,Not Returned
HU-2011-1380,2011-01-10,2011-01-10,Same Day,Elpida Rittenbach,Corporate,Budapest,Hungary,EMEA,EMEA,OFF-SAN-10003226,Office Supplies,Paper,"SanDisk Message Books, Recycled",142.38,6,0.0,63.89999999999999,67.79,Critical,2011,105,EMEA|HU-2011-1380,Not Returned
HU-2011-1380,2011-01-10,2011-01-10,Same Day,Elpida Rittenbach,Corporate,Budapest,Hungary,EMEA,EMEA,OFF-SAN-10000874,Office Supplies,Art,"Sanford Pencil Sharpener, Fluorescent",154.98,6,0.0,54.17999999999999,58.32,Critical,2011,106,EMEA|HU-2011-1380,Not Returned
HU-2011-1380,2011-01-10,2011-01-10,Same Day,Elpida Rittenbach,Corporate,Budapest,Hungary,EMEA,EMEA,TEC-EPS-10000774,Technology,Machines,"Epson Phone, Red",156.24,2,0.0,23.4,52.91,Critical,2011,107,EMEA|HU-2011-1380,Not Returned
AG-2011-1070,2011-01-10,2011-01-15,Second Class,Tiffany House,Corporate,Constantine,Algeria,Africa,Africa,OFF-HOO-10001783,Office Supplies,Appliances,"Hoover Microwave, Red",308.64,1,0.0,61.71,31.41,Medium,2011,108,Africa|AG-2011-1070,Not Returned
US-2011-101091,2011-01-10,2011-01-16,Standard Class,Jocasta Rupert,Consumer,Carabobo,Venezuela,LATAM,South,TEC-CO-10001818,Technology,Copiers,"Sharp Wireless Fax, Digital",425.24976,3,0.402,-278.79024,26.724,Medium,2011,109,LATAM|US-2011-101091,Not Returned
HU-2011-1380,2011-01-10,2011-01-10,Same Day,Elpida Rittenbach,Corporate,Budapest,Hungary,EMEA,EMEA,OFF-EAT-10002068,Office Supplies,Paper,"Eaton Note Cards, Premium",53.16,2,0.0,0.0,16.06,Critical,2011,110,EMEA|HU-2011-1380,Not Returned
IT-2011-3659171,2011-01-10,2011-01-14,Standard Class,Greg Guthrie,Corporate,England,United Kingdom,EU,North,OFF-ST-10004695,Office Supplies,Storage,"Fellowes File Cart, Blue",205.965,3,0.5,-41.264999999999986,14.65,Medium,2011,111,EU|IT-2011-3659171,Not Returned
HU-2011-1380,2011-01-10,2011-01-10,Same Day,Elpida Rittenbach,Corporate,Budapest,Hungary,EMEA,EMEA,OFF-CAM-10001249,Office Supplies,Envelopes,"Cameo Mailers, with clear poly window",41.7,1,0.0,1.6500000000000001,13.08,Critical,2011,112,EMEA|HU-2011-1380,Not Returned
MX-2011-140697,2011-01-10,2011-01-15,Standard Class,Paul MacIntyre,Consumer,México,Mexico,LATAM,North,OFF-ST-10002251,Office Supplies,Storage,"Fellowes Shelving, Wire Frame",113.81999999999998,3,0.0,56.88000000000001,8.925,Medium,2011,113,LATAM|MX-2011-140697,Not Returned
IN-2011-13065,2011-01-10,2011-01-11,First Class,Patrick O'Donnell,Consumer,Guangxi,China,APAC,North Asia,OFF-SU-10003559,Office Supplies,Supplies,"Kleencut Ruler, Steel",25.92,2,0.0,5.4,5.86,High,2011,114,APAC|IN-2011-13065,Not Returned
IN-2011-61302,2011-01-10,2011-01-11,First Class,Dan Lawera,Consumer,Queensland,Australia,APAC,Oceania,OFF-LA-10000879,Office Supplies,Labels,"Hon File Folder Labels, Alphabetical",30.455999999999996,4,0.1,12.096,5.54,Medium,2011,115,APAC|IN-2011-61302,Not Returned
IN-2011-13065,2011-01-10,2011-01-11,First Class,Patrick O'Donnell,Consumer,Guangxi,China,APAC,North Asia,OFF-BI-10002853,Office Supplies,Binders,"Avery Binder Covers, Recycled",34.29,3,0.0,16.11,5.26,High,2011,116,APAC|IN-2011-13065,Not Returned
HU-2011-1380,2011-01-10,2011-01-10,Same Day,Elpida Rittenbach,Corporate,Budapest,Hungary,EMEA,EMEA,TEC-STA-10000546,Technology,Machines,"StarTech Calculator, Red",37.11,1,0.0,5.550000000000001,4.32,Critical,2011,117,EMEA|HU-2011-1380,Not Returned
IN-2011-61302,2011-01-10,2011-01-11,First Class,Dan Lawera,Consumer,Queensland,Australia,APAC,Oceania,OFF-PA-10003731,Office Supplies,Paper,"Enermax Note Cards, Premium",161.514,6,0.1,53.693999999999996,3.02,Medium,2011,118,APAC|IN-2011-61302,Not Returned
HU-2011-1380,2011-01-10,2011-01-10,Same Day,Elpida Rittenbach,Corporate,Budapest,Hungary,EMEA,EMEA,OFF-SAN-10001128,Office Supplies,Art,"Sanford Pens, Easy-Erase",11.370000000000001,1,0.0,2.61,2.59,Critical,2011,119,EMEA|HU-2011-1380,Not Returned
HU-2011-1380,2011-01-10,2011-01-10,Same Day,Elpida Rittenbach,Corporate,Budapest,Hungary,EMEA,EMEA,OFF-AVE-10000357,Office Supplies,Binders,"Avery Binder Covers, Clear",10.53,1,0.0,2.4000000000000004,2.03,Critical,2011,120,EMEA|HU-2011-1380,Not Returned
SF-2011-6400,2011-01-10,2011-01-14,Standard Class,Ricardo Sperren,Corporate,North-West,South Africa,Africa,Africa,OFF-ACC-10003422,Office Supplies,Binders,"Acco Binder, Durable",16.65,1,0.0,4.65,1.29,Medium,2011,121,Africa|SF-2011-6400,Not Returned
CA-2011-135405,2011-01-10,2011-01-14,Standard Class,Melanie Seite,Consumer,Texas,United States,US,Central,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,31.200000000000003,3,0.2,9.749999999999996,1.13,Medium,2011,122,US|CA-2011-135405,Not Returned
ID-2011-13660,2011-01-10,2011-01-15,Second Class,Brian Dahlen,Consumer,Bangkok,Thailand,APAC,Southeast Asia,OFF-FA-10003615,Office Supplies,Fasteners,"Stockwell Staples, Assorted Sizes",12.497399999999999,3,0.47000000000000003,-5.682600000000002,1.04,Medium,2011,123,APAC|ID-2011-13660,Not Returned
MX-2011-140697,2011-01-10,2011-01-15,Standard Class,Paul MacIntyre,Consumer,México,Mexico,LATAM,North,OFF-SU-10003739,Office Supplies,Supplies,"Elite Scissors, Easy Grip",16.099999999999998,1,0.0,1.7600000000000002,0.891,Medium,2011,124,LATAM|MX-2011-140697,Not Returned
CA-2011-135405,2011-01-10,2011-01-14,Standard Class,Melanie Seite,Consumer,Texas,United States,US,Central,OFF-AR-10004078,Office Supplies,Art,Newell 312,9.344,2,0.2,1.1679999999999997,0.21,Medium,2011,125,US|CA-2011-135405,Not Returned
ES-2011-5158390,2011-01-11,2011-01-11,Same Day,Roy Collins,Consumer,England,United Kingdom,EU,North,FUR-CH-10004255,Furniture,Chairs,"SAFCO Executive Leather Armchair, Red",1384.29,3,0.0,13.77,178.98,Medium,2011,126,EU|ES-2011-5158390,Not Returned
US-2011-163874,2011-01-11,2011-01-12,First Class,Philip Fox,Consumer,México,Mexico,LATAM,North,OFF-ST-10003741,Office Supplies,Storage,"Smead Lockers, Blue",1322.8,10,0.0,238.0,103.84100000000001,Medium,2011,127,LATAM|US-2011-163874,Not Returned
US-2011-163874,2011-01-11,2011-01-12,First Class,Philip Fox,Consumer,México,Mexico,LATAM,North,FUR-BO-10002214,Furniture,Bookcases,"Dania Floating Shelf Set, Traditional",451.5999999999999,5,0.2,-107.29999999999998,57.746,Medium,2011,128,LATAM|US-2011-163874,Not Returned
IN-2011-39308,2011-01-11,2011-01-18,Standard Class,David Flashing,Consumer,Jawa Barat,Indonesia,APAC,Southeast Asia,TEC-PH-10002806,Technology,Phones,"Apple Audio Dock, VoIP",554.3736,4,0.17,40.0536,42.43,Medium,2011,129,APAC|IN-2011-39308,Not Returned
IN-2011-79761,2011-01-11,2011-01-16,Standard Class,Steve Carroll,Home Office,Calabarzon,Philippines,APAC,Southeast Asia,TEC-CO-10001895,Technology,Copiers,"Sharp Wireless Fax, Color",696.852,3,0.35,-343.09799999999996,40.16,Medium,2011,130,APAC|IN-2011-79761,Not Returned
US-2011-163874,2011-01-11,2011-01-12,First Class,Philip Fox,Consumer,México,Mexico,LATAM,North,TEC-PH-10002755,Technology,Phones,"Apple Headset, VoIP",244.5,5,0.0,88.0,39.108,Medium,2011,131,LATAM|US-2011-163874,Not Returned
IN-2011-39308,2011-01-11,2011-01-18,Standard Class,David Flashing,Consumer,Jawa Barat,Indonesia,APAC,Southeast Asia,OFF-AR-10003613,Office Supplies,Art,"Sanford Canvas, Easy-Erase",333.6903,9,0.27,13.470300000000009,23.56,Medium,2011,132,APAC|IN-2011-39308,Not Returned
ES-2011-4359424,2011-01-11,2011-01-15,Standard Class,Dorothy Dickinson,Consumer,Murcia,Spain,EU,South,FUR-TA-10001693,Furniture,Tables,"Bevis Training Table, with Bottom Storage",267.98400000000004,2,0.6,-341.736,21.49,High,2011,133,EU|ES-2011-4359424,Returned
ES-2011-5158390,2011-01-11,2011-01-11,Same Day,Roy Collins,Consumer,England,United Kingdom,EU,North,OFF-AR-10001599,Office Supplies,Art,"Binney & Smith Canvas, Blue",102.71999999999998,2,0.0,19.5,20.54,Medium,2011,134,EU|ES-2011-5158390,Not Returned
IN-2011-39308,2011-01-11,2011-01-18,Standard Class,David Flashing,Consumer,Jawa Barat,Indonesia,APAC,Southeast Asia,FUR-FU-10001096,Furniture,Furnishings,"Advantus Clock, Black",187.57350000000002,5,0.27,2.473499999999987,15.77,Medium,2011,135,APAC|IN-2011-39308,Not Returned
IN-2011-29872,2011-01-11,2011-01-15,Standard Class,Dianna Vittorini,Consumer,Jammu and Kashmir,India,APAC,Central Asia,FUR-FU-10001471,Furniture,Furnishings,"Eldon Door Stop, Durable",141.57,3,0.0,52.38,15.62,High,2011,136,APAC|IN-2011-29872,Not Returned
TU-2011-800,2011-01-11,2011-01-15,Standard Class,Chuck Sachs,Consumer,Bursa,Turkey,EMEA,EMEA,FUR-SAF-10003540,Furniture,Bookcases,"Safco Floating Shelf Set, Metal",156.96000000000004,2,0.6,-117.72,12.45,High,2011,137,EMEA|TU-2011-800,Not Returned
ID-2011-82589,2011-01-11,2011-01-15,Standard Class,Tanja Norvell,Home Office,Otago,New Zealand,APAC,Oceania,OFF-EN-10000128,Office Supplies,Envelopes,"GlobeWeis Interoffice Envelope, Set of 50",114.768,4,0.4,-47.832,10.52,Medium,2011,138,APAC|ID-2011-82589,Not Returned
ES-2011-1466305,2011-01-11,2011-01-15,Standard Class,Mick Brown,Consumer,Vienna,Austria,EU,Central,OFF-ST-10003446,Office Supplies,Storage,"Smead Trays, Single Width",97.01999999999998,2,0.0,31.02,7.99,High,2011,139,EU|ES-2011-1466305,Not Returned
IN-2011-79761,2011-01-11,2011-01-16,Standard Class,Steve Carroll,Home Office,Calabarzon,Philippines,APAC,Southeast Asia,FUR-FU-10000256,Furniture,Furnishings,"Rubbermaid Photo Frame, Duo Pack",77.715,2,0.25,23.77499999999999,7.09,Medium,2011,140,APAC|IN-2011-79761,Not Returned
US-2011-163874,2011-01-11,2011-01-12,First Class,Philip Fox,Consumer,México,Mexico,LATAM,North,OFF-AP-10000569,Office Supplies,Appliances,"KitchenAid Coffee Grinder, Black",139.79999999999998,3,0.0,32.1,6.468999999999999,Medium,2011,141,LATAM|US-2011-163874,Not Returned
ES-2011-1466305,2011-01-11,2011-01-15,Standard Class,Mick Brown,Consumer,Vienna,Austria,EU,Central,OFF-AR-10004519,Office Supplies,Art,"Boston Canvas, Fluorescent",54.900000000000006,1,0.0,9.870000000000001,5.83,High,2011,142,EU|ES-2011-1466305,Not Returned
CA-2011-149020,2011-01-11,2011-01-16,Standard Class,Anthony Jacobs,Corporate,Virginia,United States,US,South,FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",51.94,1,0.0,21.2954,3.52,Medium,2011,143,US|CA-2011-149020,Not Returned
ES-2011-4359424,2011-01-11,2011-01-15,Standard Class,Dorothy Dickinson,Consumer,Murcia,Spain,EU,South,OFF-LA-10002733,Office Supplies,Labels,"Novimex File Folder Labels, Alphabetical",40.35,5,0.0,5.549999999999999,2.57,High,2011,144,EU|ES-2011-4359424,Returned
ES-2011-1138719,2011-01-11,2011-01-16,Standard Class,Eric Murdock,Consumer,Liguria,Italy,EU,South,OFF-BI-10001833,Office Supplies,Binders,"Ibico Hole Reinforcements, Recycled",22.05,3,0.0,6.75,1.09,Medium,2011,145,EU|ES-2011-1138719,Not Returned
IN-2011-39308,2011-01-11,2011-01-18,Standard Class,David Flashing,Consumer,Jawa Barat,Indonesia,APAC,Southeast Asia,OFF-BI-10004334,Office Supplies,Binders,"Avery Hole Reinforcements, Durable",4.9052999999999995,1,0.17,-0.014700000000000157,0.3,Medium,2011,146,APAC|IN-2011-39308,Not Returned
CA-2011-149020,2011-01-11,2011-01-16,Standard Class,Anthony Jacobs,Corporate,Virginia,United States,US,South,OFF-LA-10004272,Office Supplies,Labels,Avery 482,2.89,1,0.0,1.3583,0.22,Medium,2011,147,US|CA-2011-149020,Not Returned
MX-2011-141530,2011-01-12,2011-01-17,Standard Class,Thomas Seio,Corporate,Coahuila,Mexico,LATAM,North,TEC-AC-10004743,Technology,Accessories,"Logitech Router, USB",495.06000000000006,3,0.0,178.2,54.548,Medium,2011,148,LATAM|MX-2011-141530,Not Returned
MX-2011-141530,2011-01-12,2011-01-17,Standard Class,Thomas Seio,Corporate,Coahuila,Mexico,LATAM,North,TEC-CO-10003142,Technology,Copiers,"Hewlett Fax and Copier, Laser",384.96852000000007,3,0.002,68.64852,38.185,Medium,2011,149,LATAM|MX-2011-141530,Not Returned
ES-2011-1460199,2011-01-12,2011-01-19,Standard Class,Roy Phan,Corporate,Lower Saxony,Germany,EU,Central,FUR-BO-10004080,Furniture,Bookcases,"Ikea Stackable Bookrack, Traditional",551.61,5,0.1,165.35999999999996,35.98,Medium,2011,150,EU|ES-2011-1460199,Not Returned
ES-2011-1460199,2011-01-12,2011-01-19,Standard Class,Roy Phan,Corporate,Lower Saxony,Germany,EU,Central,TEC-MA-10003078,Technology,Machines,"Epson Printer, White",522.0600000000001,2,0.0,20.88,28.92,Medium,2011,151,EU|ES-2011-1460199,Not Returned
ES-2011-4976144,2011-01-12,2011-01-17,Standard Class,Anthony Garverick,Home Office,England,United Kingdom,EU,North,FUR-CH-10000745,Furniture,Chairs,"Hon Chairmat, Adjustable",290.09999999999997,5,0.0,69.6,18.63,Medium,2011,152,EU|ES-2011-4976144,Not Returned
ES-2011-5040255,2011-01-12,2011-01-15,First Class,Peter Bühler,Consumer,England,United Kingdom,EU,North,OFF-PA-10000450,Office Supplies,Paper,"Green Bar Note Cards, Multicolor",33.93,2,0.5,-6.149999999999999,7.31,Medium,2011,153,EU|ES-2011-5040255,Not Returned
ES-2011-1460199,2011-01-12,2011-01-19,Standard Class,Roy Phan,Corporate,Lower Saxony,Germany,EU,Central,OFF-AR-10001599,Office Supplies,Art,"Binney & Smith Canvas, Blue",256.79999999999995,5,0.0,48.75,7.28,Medium,2011,154,EU|ES-2011-1460199,Not Returned
CA-2011-130092,2011-01-12,2011-01-15,First Class,Seth Vernon,Consumer,Delaware,United States,US,East,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",9.94,2,0.0,3.0813999999999995,2.69,Critical,2011,155,US|CA-2011-130092,Not Returned
ES-2011-1460199,2011-01-12,2011-01-19,Standard Class,Roy Phan,Corporate,Lower Saxony,Germany,EU,Central,OFF-BI-10000081,Office Supplies,Binders,"Ibico Index Tab, Clear",16.740000000000002,2,0.0,6.18,2.08,Medium,2011,156,EU|ES-2011-1460199,Not Returned
NI-2011-1670,2011-01-12,2011-01-16,Standard Class,Shaun Chance,Corporate,Lagos,Nigeria,Africa,Africa,OFF-FEL-10001792,Office Supplies,Storage,"Fellowes Folders, Wire Frame",15.282,2,0.7,-22.45799999999999,1.27,Medium,2011,157,Africa|NI-2011-1670,Not Returned
NI-2011-1670,2011-01-12,2011-01-16,Standard Class,Shaun Chance,Corporate,Lagos,Nigeria,Africa,Africa,OFF-BIC-10000582,Office Supplies,Art,"BIC Sketch Pad, Water Color",15.552000000000003,1,0.7,-28.517999999999997,1.27,Medium,2011,158,Africa|NI-2011-1670,Not Returned
NI-2011-1670,2011-01-12,2011-01-16,Standard Class,Shaun Chance,Corporate,Lagos,Nigeria,Africa,Africa,OFF-AVE-10000065,Office Supplies,Labels,"Avery Removable Labels, Alphabetical",12.672000000000002,4,0.7,-21.647999999999996,0.62,Medium,2011,159,Africa|NI-2011-1670,Not Returned
NI-2011-1670,2011-01-12,2011-01-16,Standard Class,Shaun Chance,Corporate,Lagos,Nigeria,Africa,Africa,OFF-KLE-10001317,Office Supplies,Supplies,"Kleencut Ruler, Easy Grip",4.554,1,0.7,-10.325999999999999,0.43,Medium,2011,160,Africa|NI-2011-1670,Not Returned
NI-2011-1670,2011-01-12,2011-01-16,Standard Class,Shaun Chance,Corporate,Lagos,Nigeria,Africa,Africa,OFF-ADV-10003030,Office Supplies,Fasteners,"Advantus Staples, 12 Pack",3.087,1,0.7,-6.482999999999999,0.25,Medium,2011,161,Africa|NI-2011-1670,Not Returned
NI-2011-1670,2011-01-12,2011-01-16,Standard Class,Shaun Chance,Corporate,Lagos,Nigeria,Africa,Africa,OFF-FEL-10003848,Office Supplies,Storage,"Fellowes Trays, Industrial",17.361,1,0.7,-26.648999999999994,0.24,Medium,2011,162,Africa|NI-2011-1670,Not Returned
EG-2011-4270,2011-01-13,2011-01-18,Standard Class,Roger Demir,Consumer,Aswan,Egypt,Africa,Africa,OFF-SME-10004553,Office Supplies,Storage,"Smead Lockers, Blue",793.6800000000001,4,0.0,134.88,76.6,Medium,2011,163,Africa|EG-2011-4270,Not Returned
EG-2011-4270,2011-01-13,2011-01-18,Standard Class,Roger Demir,Consumer,Aswan,Egypt,Africa,Africa,TEC-HP -10001574,Technology,Copiers,"HP Fax Machine, Laser",1199.76,4,0.0,479.88,55.62,Medium,2011,164,Africa|EG-2011-4270,Not Returned
MX-2011-150567,2011-01-13,2011-01-17,Standard Class,Ben Wallace,Consumer,Jalisco,Mexico,LATAM,North,TEC-MA-10000560,Technology,Machines,"StarTech Inkjet, Wireless",201.26,1,0.0,100.62000000000002,31.782999999999998,High,2011,165,LATAM|MX-2011-150567,Not Returned
IT-2011-5340302,2011-01-13,2011-01-19,Standard Class,Greg Matthias,Consumer,South Holland,Netherlands,EU,Central,OFF-ST-10002506,Office Supplies,Storage,"Smead Lockers, Blue",198.42000000000002,2,0.5,-130.98000000000002,14.53,Medium,2011,166,EU|IT-2011-5340302,Not Returned
EG-2011-4270,2011-01-13,2011-01-18,Standard Class,Roger Demir,Consumer,Aswan,Egypt,Africa,Africa,OFF-FEL-10001343,Office Supplies,Storage,"Fellowes Box, Wire Frame",37.5,2,0.0,17.22,2.66,Medium,2011,167,Africa|EG-2011-4270,Not Returned
US-2011-105760,2011-01-13,2011-01-17,Standard Class,James Lanier,Home Office,Anzoátegui,Venezuela,LATAM,South,OFF-SU-10001794,Office Supplies,Supplies,"Elite Ruler, Steel",26.4,5,0.4,-8.0,2.2,High,2011,168,LATAM|US-2011-105760,Not Returned
IT-2011-5951216,2011-01-13,2011-01-20,Standard Class,Stuart Calhoun,Consumer,Västra Götaland,Sweden,EU,North,OFF-AR-10004884,Office Supplies,Art,"Sanford Pens, Fluorescent",30.9,5,0.5,-13.649999999999999,2.16,Medium,2011,169,EU|IT-2011-5951216,Not Returned
IT-2011-5340302,2011-01-13,2011-01-19,Standard Class,Greg Matthias,Consumer,South Holland,Netherlands,EU,Central,OFF-PA-10002040,Office Supplies,Paper,"Green Bar Cards & Envelopes, Multicolor",49.800000000000004,2,0.5,-37.86000000000001,1.51,Medium,2011,170,EU|IT-2011-5340302,Not Returned
IT-2011-5340302,2011-01-13,2011-01-19,Standard Class,Greg Matthias,Consumer,South Holland,Netherlands,EU,Central,OFF-LA-10002353,Office Supplies,Labels,"Harbour Creations Legal Exhibit Labels, Laser Printer Compatible",21.9,4,0.5,-12.299999999999997,1.29,Medium,2011,171,EU|IT-2011-5340302,Not Returned
IN-2011-38349,2011-01-13,2011-01-17,Standard Class,Cari Sayre,Corporate,South Australia,Australia,APAC,Oceania,OFF-LA-10002765,Office Supplies,Labels,"Harbour Creations Legal Exhibit Labels, Adjustable",15.930000000000003,2,0.1,0.3299999999999992,0.72,Medium,2011,172,APAC|IN-2011-38349,Not Returned
